uid	followers_count	friends_count	statuses_count	favourites_count	listed_count	created_year	name_words	screen_name_length	description_length
443273019	5.3151332908e-05	0.000576807557886	0.00979225629716	0.0050043586968	2.23393798588e-05	0.5	0.125	0.666666666667	0.68544600939
2591381383	0.00142690886038	0.00605818588903	0.00301642548584	0.000346779833124	0.00810919488875	0.8	0.25	1.0	0.732394366197
1093716612	3.77590917038e-05	0.000839613368283	0.00272486493753	0.00152889672283	0.000156375659012	0.7	0.125	1.0	0.342723004695
36620392	0.000128910020084	0.00424926277851	0.0292368924914	0.00988993093142	0.000670181395764	0.3	0.125	0.833333333333	0.140845070423
3437626995	4.08856406984e-06	0.000143348623853	5.99470286256e-05	2.29909281629e-05	0.0	0.9	0.0	1.0	0.103286384977
387962514	0.000129150523853	0.0129252675841	0.00123708868164	0.00571899338053	0.000201054418729	0.5	0.125	1.0	0.553990610329
2938363689	1.58732487417e-05	0.000477828746177	0.000412362893879	1.14954640815e-05	6.70181395764e-05	0.8	0.0	0.666666666667	0.75117370892
20930398	0.000250123919567	0.00515372433377	0.0715967345219	0.000904309841075	0.00326154945939	0.3	0.125	0.166666666667	0.661971830986
143697407	0.000114479793956	0.000146761686326	0.0215300661597	0.0118805621282	0.000134036279153	0.4	0.125	0.583333333333	0.0
2291500309	1.20251884407e-06	0.000105804936654	7.26630650007e-06	1.91591068024e-06	0.0	0.8	0.125	0.75	0.107981220657
352663209	4.88222650693e-05	0.000539263870686	0.00952067809172	0.00423607851402	4.46787597176e-05	0.5	0.0	0.5	0.169014084507
14616266	0.000627233829068	0.0110173656619	0.0836624364652	0.0206650125971	0.00922616388169	0.2	0.0	0.75	0.746478873239
2277153890	0.000182061352992	0.00317414809961	0.00539250771137	0.00733793790533	0.00176481100885	0.8	0.125	0.666666666667	0.474178403756
455246957	8.56193416979e-05	0.00156318261249	0.00806105877352	0.0219065227179	0.000647842015906	0.6	0.0	0.25	0.713615023474
1400974436	0.000110872237423	0.00291475535168	0.00332887666535	0.00694517621588	0.000178715038871	0.7	0.125	1.0	0.356807511737
449119247	0.000157529968573	0.00100685342945	0.0374868752339	0.0729904491853	0.000826557054776	0.5	0.125	0.916666666667	0.572769953052
330816423	5.98854384348e-05	0.00204783748362	0.00816006219958	0.00509632240945	6.70181395764e-05	0.5	0.125	0.5	0.600938967136
29204608	9.4517981144e-05	0.00411615334207	0.00877406509884	0.00995698780523	0.000178715038871	0.3	0.125	0.833333333333	0.0
2733660094	3.12654899459e-05	0.00113654980341	0.000909196600822	0.00769621320254	2.23393798588e-05	0.8	0.125	0.916666666667	0.474178403756
4756963587	1.58732487417e-05	0.000143348623853	0.00248416853471	0.0087672072728	0.000111696899294	1.0	0.125	0.833333333333	0.0
22045364	7.69612060206e-05	0.000788417431193	0.00180931031852	0.00264012491738	0.0003797694576	0.3	0.125	0.666666666667	0.568075117371
4136625193	8.65813567732e-05	0.00307858235037	0.000149867571564	0.000166684229181	4.46787597176e-05	0.9	0.125	0.916666666667	0.694835680751
372046661	5.77209045154e-05	0.00496600589777	0.0107078109162	0.0168351071473	0.000335090697882	0.5	0.0	0.666666666667	0.732394366197
849310634	0.000120973395714	0.00133450742682	0.0108476873163	0.00214773587255	4.46787597176e-05	0.6	0.0	0.916666666667	0.361502347418
24036997	0.000449261040145	0.00620836063783	0.0583057516449	0.000120702372855	0.0011393083728	0.3	0.125	0.416666666667	0.178403755869
1141088486	5.14678065263e-05	0.000928352992573	0.00582031150656	0.000814262039104	0.0	0.7	0.0	0.666666666667	0.0
3014684283	0.00406908326457	0.020744593709	0.0391935489731	0.0296506336875	0.00107229023322	0.9	0.25	0.833333333333	0.281690140845
3293949957	0.00011159374873	0.000948831367409	0.0188233669884	0.0338809644694	0.000268072558306	0.9	0.0	0.833333333333	0.558685446009
727272715665690624	1.2987203516e-05	0.000191131498471	0.00108086309189	0.000793187021621	2.23393798588e-05	1.0	0.0	0.583333333333	0.553990610329
2752545437	8.53788379291e-05	0.00060752512014	0.0374042209974	0.085418961768	0.000357430077741	0.8	0.0	0.666666666667	0.0516431924883
14368656	0.000212605331632	0.00111948449104	0.0295393524994	0.0373276877832	0.000580823876329	0.2	0.125	0.25	0.056338028169
20405419	0.000165707096713	0.00508887614679	0.0589797015728	0.00276082729023	0.000178715038871	0.3	0.125	1.0	0.558685446009
2682726528	4.4012189693e-05	0.000832787243338	0.00554146699462	0.0148578873253	4.46787597176e-05	0.8	0.0	0.416666666667	0.62441314554
717841856785088512	8.65813567732e-05	0.00334480122324	0.00441246462217	0.0137409113987	6.70181395764e-05	1.0	0.0	0.833333333333	0.197183098592
2889092479	1.17846846719e-05	0.000119457186544	0.00310362116384	0.00264395673874	0.0	0.8	0.0	0.583333333333	0.211267605634
3182191980	3.53540540157e-05	0.00304103866317	0.0526843552788	3.06545708839e-05	0.000670181395764	0.9	0.25	1.0	0.328638497653
2582869146	5.79614082842e-05	0.00361784622106	0.00255319844646	0.000398509421491	2.23393798588e-05	0.8	0.125	0.583333333333	0.0328638497653
3092469172	3.77590917038e-05	0.000600698995194	0.0124608073593	0.00660031229344	0.0003797694576	0.9	0.25	0.5	0.483568075117
2826839454	4.56957160747e-06	0.00139594255133	0.000682124522694	0.00129515561985	0.000402108837459	0.8	0.0	1.0	0.525821596244
2660374267	9.37964698376e-06	0.000187718435998	0.00385386730998	0.000373602582648	0.000245733178447	0.8	0.125	0.5	0.0
261625073	0.00173860174476	0.00905485474006	0.0257109172622	0.007573594919	0.0176034313287	0.5	0.0	0.583333333333	0.173708920188
233499930	0.000760953924528	0.0100207514198	0.158456345847	3.44863922444e-05	0.00236797426503	0.5	0.125	0.833333333333	0.234741784038
2664749580	0.000119289869332	0.00432093709043	0.00299735143128	0.00754677216948	0.000580823876329	0.8	0.25	1.0	0.582159624413
106594321	1.08226695966e-05	0.000433458934032	0.00110538687632	0.000210750174827	8.93575194353e-05	0.4	0.125	0.25	0.286384976526
722573847430504448	0.000155124930885	0.00259392747925	0.0283458616568	0.0	0.0122419801626	1.0	0.125	0.75	0.206572769953
3742834517	1.97213090428e-05	0.000853265618174	0.00414633614661	0.00282022052132	0.0	0.9	0.0	0.583333333333	0.422535211268
735391716887429120	2.47718881879e-05	0.000641655744867	0.000134426670251	0.00102884403529	0.000111696899294	1.0	0.0	1.0	0.544600938967
241331375	0.000165947600482	0.00352228047182	0.0150893937357	0.00784948605696	0.000111696899294	0.5	0.25	1.0	0.370892018779
442382315	5.45943555208e-05	0.00101367955439	0.000735713533133	0.0156070084013	0.0	0.5	0.125	0.916666666667	0.112676056338
16536054	5.07462952198e-05	0.00245399191787	0.00166216761189	0.000270143405914	0.000111696899294	0.2	0.125	0.416666666667	0.431924882629
81324827	0.000170998179627	0.000648481869812	0.00495471274474	0.00626694383508	0.000781878295059	0.3	0.125	0.416666666667	0.281690140845
583117972	0.000748207224781	0.0100139252949	0.148264442692	0.0363754801751	0.00643374139934	0.6	0.5	0.583333333333	0.666666666667
15800855	0.000651284205949	0.00483972258628	0.0538351565707	0.130872026746	0.00283710124207	0.2	0.375	0.916666666667	0.558685446009
705726066	0.00306137247324	0.039495958934	0.024643678495	0.000164768318501	0.011862210705	0.6	0.0	1.0	0.507042253521
68857077	1.20251884407e-05	0.000583633682831	0.00389110713079	0.000829589324546	0.0	0.3	0.125	0.666666666667	0.446009389671
197516080	0.000147669314052	0.000993201179554	0.00567135222331	0.00683980112847	0.000781878295059	0.4	0.125	0.75	0.643192488263
8685682	3.82400992415e-05	0.000201370685889	0.0031871836886	6.32250524481e-05	0.000223393798588	0.1	0.125	0.25	0.0
2976908908	2.02023165804e-05	0.000590459807776	0.00150866688708	0.0011150600159	6.70181395764e-05	0.9	0.125	0.916666666667	0.638497652582
2701255986	5.26703253703e-05	0.00087374399301	0.0107668496565	0.00891664830586	0.000156375659012	0.8	0.25	0.833333333333	0.0
620018150	0.000165226089175	0.000662134119703	0.00606736592756	0.0365115098334	0.000201054418729	0.6	0.0	0.75	0.413145539906
271451861	0.000671967530067	0.00561448776758	0.0706484815236	0.000971366714884	0.000692520775623	0.5	0.125	0.333333333333	0.347417840376
194773838	3.15059937147e-05	0.000628003494976	0.0155426296037	0.0327524930788	0.000469126977035	0.4	0.125	0.75	0.615023474178
2893677862	2.88604522577e-06	0.0	0.00194646185371	1.91591068024e-06	2.23393798588e-05	0.8	0.0	1.0	0.0
2392573227	1.65947600482e-05	0.000829374180865	0.000305184873003	0.00167259002385	8.93575194353e-05	0.8	0.0	0.583333333333	0.0
1195278157	0.000322034546442	0.00726641000437	0.0492573834757	0.0474436961749	0.00225627736574	0.7	0.125	0.75	0.333333333333
830253571	0.00148487026866	0.000600698995194	0.0302614417079	0.0159595359664	0.00308283442052	0.6	0.125	0.583333333333	0.103286384977
377029968	0.00259575717681	0.0399874399301	0.107882852607	0.00691643755568	0.0270083102493	0.5	0.25	0.666666666667	0.765258215962
122799299	0.000742675638099	0.00393184796855	0.0170349473011	0.000653325541963	0.0060763113216	0.4	0.125	0.916666666667	0.215962441315
27317580	0.000116163320337	0.000255979685452	0.0190404478951	0.0263361082106	8.93575194353e-05	0.3	0.0	0.916666666667	0.281690140845
12754762	0.00109308962926	0.00174407492355	0.0469721300814	0.00106333042754	0.00560718434456	0.2	0.0	0.333333333333	0.469483568075
85973106	8.73028680796e-05	0.00212633792049	0.0113490624648	0.0042571535315	0.000134036279153	0.3	0.25	0.583333333333	0.572769953052
2873086293	2.66959183384e-05	0.000252566622979	0.0185236318453	0.0217110998285	0.000156375659012	0.8	0.0	0.166666666667	0.112676056338
15751454	0.000145023772595	0.00220825141983	0.0949406524417	0.00225119504929	0.00129568403181	0.2	0.125	1.0	0.69014084507
591690042	1.53922412041e-05	0.000372023809524	0.00203365753171	0.00444491277817	4.46787597176e-05	0.6	0.125	0.916666666667	0.647887323944
4092854173	5.29108291391e-05	0.00359054172128	0.0127741668271	0.0118364961825	0.000223393798588	0.9	0.0	0.833333333333	0.225352112676
270212875	0.000900205606672	0.0125157000874	0.0750291560548	0.0599201065246	0.000580823876329	0.5	0.0	0.416666666667	0.201877934272
862290265	0.00324583886392	0.00105122324159	0.016412769807	0.00919253944381	0.00377535519614	0.6	0.125	0.583333333333	0.43661971831
707400118807482369	2.88604522577e-06	0.000361784622106	0.000304276584691	0.0017070764161	0.0	1.0	0.0	0.416666666667	0.0
17389503	0.000110391229886	0.00164850917431	0.0227181072725	7.855233789e-05	0.000469126977035	0.2	0.125	0.333333333333	0.154929577465
40768083	1.15441809031e-05	0.000399328309305	0.00201276690052	0.00184119016371	4.46787597176e-05	0.3	0.0	0.583333333333	0.258215962441
243053328	4.54552123059e-05	0.00044369812145	0.0270388347751	0.076952552472	0.00118398713252	0.5	0.375	0.5	0.0985915492958
89662003	0.000309768854233	0.00669642857143	0.0129358421468	7.47205165295e-05	0.00192118666786	0.3	0.125	0.666666666667	0.68544600939
17369567	0.000184466390681	3.4130624727e-05	0.046436239977	0.0	0.000625502636047	0.2	0.25	1.0	0.676056338028
738921600	0.000367970766286	0.00801728374836	0.0084734216674	0.00120319190719	0.000290411938165	0.6	0.125	0.75	0.746478873239
604476686	0.000337186283878	0.00197957623416	0.00784851930839	0.0	0.000335090697882	0.6	0.125	0.666666666667	0.192488262911
302563842	1.97213090428e-05	0.00677834207077	0.000168941626127	0.000287386602037	0.000111696899294	0.5	0.0	0.833333333333	0.652582159624
247944133	1.46707298977e-05	0.000324240934906	0.00160585373652	0.00062841870312	8.93575194353e-05	0.5	0.0	0.583333333333	0.741784037559
3331968983	0.000178213292691	0.000682612494539	0.021966952838	0.0329977296458	0.000446787597176	0.9	0.375	0.583333333333	0.464788732394
252434425	2.93414597953e-05	0.000679199432066	0.00898024654578	0.0162603339432	0.0	0.5	0.125	0.25	0.225352112676
2810127544	0.000195529564046	0.0140345128877	0.0250660325603	0.0122484169788	0.00268072558306	0.8	0.0	0.916666666667	0.0
156333299	3.53540540157e-05	0.000535850808213	0.00403370839585	0.00118594871107	2.23393798588e-05	0.4	0.125	0.583333333333	0.215962441315
181336337	0.000380476962264	0.000331067059851	0.019542731332	0.0153004626924	0.000469126977035	0.4	0.0	0.666666666667	0.68544600939
3097175972	8.17712813969e-06	0.000464176496287	0.000708464883757	4.40659456456e-05	0.000178715038871	0.9	0.125	1.0	0.0
186397253	0.000141416216063	0.00498307121014	0.0152683265333	0.000454070831218	0.000603163256188	0.4	0.25	0.5	0.408450704225
2866782904	6.66195439616e-05	0.0010751146789	0.00130793517001	0.000329536637002	8.93575194353e-05	0.8	0.125	1.0	0.075117370892
719914275771428866	5.29108291391e-06	9.21526867628e-05	0.000156225589752	0.00031229344088	0.0	1.0	0.0	0.916666666667	0.0469483568075
4900376472	8.20117851657e-05	0.000484654871123	0.00160040400664	0.0036172393643	0.000446787597176	1.0	0.0	0.833333333333	0.539906103286
2412966416	0.00054353851752	0.000631416557449	0.0485007793114	0.0704556993553	0.00093825395407	0.8	0.0	0.583333333333	0.107981220657
174141832	0.0001866309246	0.00239596985583	0.0132573762094	0.123775493586	0.00232329550532	0.4	0.125	0.75	0.718309859155
64619482	0.00051732360672	0.00709575688073	0.0354159778814	5.55614097271e-05	0.00603163256188	0.3	0.0	0.833333333333	0.333333333333
394974502	2.93414597953e-05	0.000805482743556	0.00198370167452	0.00382990544981	0.000178715038871	0.5	0.125	1.0	0.539906103286
2198704020	0.000128910020084	0.00176455329838	0.00703287640376	0.0135703953482	0.000312751318023	0.7	0.125	0.75	0.50234741784
18155773	0.00371866927341	0.00212975098296	0.0225564319529	0.000120702372855	0.0138727548923	0.2	0.125	1.0	0.680751173709
756335606607720450	0.000123137929633	0.00251542704238	0.0122355518578	0.0411939955359	0.000536145116612	1.0	0.25	0.5	0.666666666667
732808088810618880	4.56957160747e-06	0.000105804936654	0.0010018420087	0.000109206908774	2.23393798588e-05	1.0	0.0	0.916666666667	0.253521126761
22286451	4.4012189693e-05	0.00325947466142	0.00298736025984	0.00248110433092	0.000223393798588	0.3	0.125	0.666666666667	0.192488262911
96235518	0.00107938091444	0.00215705548274	0.257408907765	0.00495646092979	0.00297113752122	0.3	0.125	1.0	0.18779342723
3195714762	2.95819635642e-05	0.000109217999126	0.000629443800569	0.00793761794825	0.0	0.9	0.0	0.583333333333	0.173708920188
4112063532	1.56327449729e-05	0.000522198558322	0.000684849387632	0.000672484648766	6.70181395764e-05	0.9	0.0	0.916666666667	0.370892018779
125868025	5.33918366768e-05	0.00266560179118	0.00280751917397	0.00666545325657	0.000156375659012	0.4	0.0	0.25	0.544600938967
737109737054056448	2.02023165804e-05	0.000610938182612	0.000974593359322	0.00208834264147	0.0	1.0	0.125	1.0	0.197183098592
103153950	1.97213090428e-05	0.000853265618174	0.00434161813379	0.0203814578164	0.000245733178447	0.4	0.125	0.5	0.300469483568
742777527467380742	9.11509283806e-05	0.00108535386632	0.000232521808002	0.000266311584554	4.46787597176e-05	1.0	0.0	0.666666666667	0.31455399061
2976487163	9.62015075257e-05	0.00653260157274	0.000879223086509	0.000459818563259	0.000268072558306	0.9	0.25	0.666666666667	0.652582159624
3123204560	8.89863944613e-06	0.000235501310616	0.00144871985845	0.0117100460777	0.0	0.9	0.125	1.0	0.136150234742
307445751	0.000683752214739	0.00224920816951	0.0848977085702	0.116945272011	0.00183182914842	0.5	0.125	0.75	0.446009389671
250492272	0.00299355041043	0.00334480122324	0.0594756269914	0.0441310866087	0.0130015190778	0.5	0.125	0.5	0.577464788732
237443755	0.000310730869308	0.00302397335081	0.0623875993213	0.0831102893983	0.000893575194353	0.5	0.25	0.833333333333	0.558685446009
33655372	0.000102454605515	0.00216729467016	0.0406486268497	0.00282980007472	0.000335090697882	0.3	0.0	0.916666666667	0.154929577465
385759660	0.000133479591692	0.00189083660987	0.0221949332045	0.0157679448984	0.000156375659012	0.5	0.0	0.833333333333	0.0892018779343
2869813893	7.45561683324e-06	0.000133109436435	0.000418720912067	1.14954640815e-05	0.0	0.8	0.0	0.666666666667	0.0
37374348	5.12273027574e-05	0.00323217016164	0.0033325098186	0.00713293546255	2.23393798588e-05	0.3	0.0	0.666666666667	0.267605633803
996399246	0.000130593546466	0.00233112166885	0.0221277198694	0.0227112052036	0.000223393798588	0.6	0.0	0.5	0.103286384977
15801372	0.000142618734907	0.00198298929664	0.0349409430939	0.0925480654092	0.000826557054776	0.2	0.125	0.75	0.380281690141
744682635188928512	6.13284610476e-05	0.00103415792923	0.0122328269929	0.0310205098238	0.000402108837459	1.0	0.125	0.416666666667	0.652582159624
3091636366	0.000127466997472	0.0022628604194	0.0159758831287	2.68227495234e-05	0.000245733178447	0.9	0.125	0.666666666667	0.0516431924883
321213484	0.000324199080362	0.00306493010048	0.107300639798	9.57955340122e-06	0.000826557054776	0.5	0.0	0.916666666667	0.197183098592
940237466	0.00019071948867	0.00868965705548	0.030561176851	0.0699863012386	0.00055848449647	0.6	0.0	0.916666666667	0.037558685446
37214134	0.000515640080338	0.00346425840979	0.0467713983644	0.00318807537193	0.00214458046645	0.3	0.0	0.666666666667	0.741784037559
2585090000	1.08226695966e-05	0.000197957623416	0.000245237844378	0.000321872994281	0.0	0.8	0.0	0.916666666667	0.12676056338
861746341	1.27466997472e-05	0.00030376256007	0.00069484055907	9.57955340122e-06	6.70181395764e-05	0.6	0.125	0.916666666667	0.535211267606
3145741085	3.00629711018e-05	0.000593872870249	0.00442063921698	0.00628035520984	0.000871235814494	0.9	0.125	0.833333333333	0.633802816901
868252610	0.000127466997472	0.00164509611184	0.013494439459	0.00171474005882	2.23393798588e-05	0.6	0.0	0.666666666667	0.18779342723
19780786	0.000273933792679	0.00621859982525	0.283525829903	3.83182136049e-06	0.00174247162899	0.3	0.25	0.416666666667	0.018779342723
3556805776	0.000102695109284	0.000211609873307	0.00685121874126	0.0299265248254	0.000111696899294	0.9	0.125	0.333333333333	0.69014084507
710823996032290816	4.13666482361e-05	0.000890809305374	0.00116079246339	0.0068857829848	6.70181395764e-05	1.0	0.125	0.75	0.389671361502
1534375489	7.31131457195e-05	0.000904461555264	0.0512601592048	0.0264510628514	0.000603163256188	0.7	0.25	0.916666666667	0.488262910798
262939560	0.000311211876846	0.00173042267366	0.0121429064499	0.00119552826447	0.00134036279153	0.5	0.125	0.583333333333	0.661971830986
360323271	6.20499723541e-05	0.00147102992573	0.00517361022805	0.0318769218979	0.000335090697882	0.5	0.0	0.5	0.300469483568
2204642713	0.00019264351882	0.0061503385758	0.036391479529	0.00336050733315	0.0003797694576	0.7	0.0	0.333333333333	0.173708920188
1574318594	0.000149593344203	0.00411615334207	0.00758602398608	0.000452154920538	6.70181395764e-05	0.7	0.0	0.5	0.211267605634
4384693707	3.96831218544e-05	0.00158024792486	0.00325167215878	0.00469781298796	0.000625502636047	0.9	0.125	0.916666666667	0.37558685446
702559655461957632	3.92021143167e-05	0.000761112931411	0.00100002543207	0.0220387205548	6.70181395764e-05	1.0	0.0	0.75	0.075117370892
266867158	0.000111112741192	0.00672032000874	0.00311633720022	0.0098822672887	0.000335090697882	0.5	0.125	0.833333333333	0.18779342723
484595690	0.00106615320715	0.0137614678899	0.0956300432709	0.0302733046585	0.00480296666965	0.6	0.0	0.75	0.647887323944
768806279309512705	1.6835263817e-06	0.000170653123635	0.000864690473509	1.72431961222e-05	2.23393798588e-05	1.0	0.125	0.666666666667	0.460093896714
162500440	7.91257399399e-05	0.00212633792049	0.00113081894907	0.00404065562463	2.23393798588e-05	0.4	0.0	0.666666666667	0.403755868545
3073503603	0.000107024177122	0.00435165465269	0.00746522164051	0.021216794873	0.000603163256188	0.9	0.125	0.583333333333	0.478873239437
1575902725	0.00167294421587	0.000242327435561	0.0580423480343	0.0309879393423	0.00129568403181	0.7	0.0	0.5	0.173708920188
1199251308	0.00222033079369	0.00164509611184	0.08730921404	0.1927885122	0.00125100527209	0.7	0.0	0.5	0.159624413146
48525928	0.000103897628128	0.00426632809087	0.00659598972544	0.0080008430007	0.000134036279153	0.3	0.25	0.75	0.652582159624
215698464	0.000585145669525	0.00945759611184	0.0374024044208	0.116864803763	0.00397640961487	0.4	0.125	0.333333333333	0.492957746479
2359225182	0.000407172880603	0.00461787352556	0.00892847411197	0.00921744628265	0.000402108837459	0.8	0.0	0.916666666667	0.657276995305
13854472	0.00119025315186	0.00380897771953	0.101840918752	0.0451867533936	0.00431150031275	0.2	0.25	0.416666666667	0.741784037559
4853512997	1.85187901987e-05	0.000273044997816	0.0131538313418	0.0301487704643	0.000178715038871	1.0	0.125	0.5	0.0
4505360352	1.75567751234e-05	0.000542676933159	0.00263766925953	0.00963319890027	0.000245733178447	0.9	0.0	0.666666666667	0.49765258216
706466308976734208	1.05821658278e-05	0.000112631061599	0.00173028923533	0.000408088974892	4.46787597176e-05	1.0	0.0	0.666666666667	0.164319248826
889022935	3.34300238652e-05	0.000825961118392	0.00586845078712	0.0144574619931	0.000201054418729	0.6	0.25	0.666666666667	0.464788732394
2804090827	8.17712813969e-06	0.000307175622543	0.00487659994986	0.0100087173936	0.000178715038871	0.8	0.0	0.833333333333	0.305164319249
2218957290	0.000276579334136	0.0014130078637	0.0290961078029	0.0215329201353	0.000513805736753	0.7	0.0	0.75	0.131455399061
305141481	0.000156567953498	0.00252225316732	0.00255138186984	0.000701223308969	0.000335090697882	0.5	0.125	0.416666666667	0.431924882629
2807496454	0.000290769056496	0.00620153451289	0.0350126978706	1.91591068024e-06	0.00138504155125	0.8	0.125	0.916666666667	0.154929577465
566871266	4.47337009995e-05	0.00169629204893	0.0571858321556	0.0994970734464	0.000692520775623	0.6	0.125	0.833333333333	0.75117370892
396787338	0.00109838071217	0.0171028560507	0.198343827091	0.193993620017	0.00598695380216	0.5	0.0	0.666666666667	0.394366197183
751804249084948480	1.89997977363e-05	0.00356665028397	0.000996392278823	0.00193698569773	0.000513805736753	1.0	0.125	0.583333333333	0.0
1633951202	0.00022318749746	0.00297277741372	0.0308709031656	3.83182136049e-06	0.00111696899294	0.7	0.125	0.666666666667	0.718309859155
3059822856	0.000109188711042	0.000675786369594	0.00631896179013	0.00493155409095	8.93575194353e-05	0.9	0.25	0.75	0.37558685446
324191116	4.16071520049e-05	0.000880570117955	0.0046976671523	0.00603128682141	0.000178715038871	0.5	0.0	0.666666666667	0.0610328638498
2366569213	0.000307123312776	0.00152563892529	0.0450638163368	0.11451781318	0.000647842015906	0.8	0.0	0.583333333333	0.338028169014
3237611533	0.000109669718579	0.000764525993884	0.0214156218323	0.0759466993649	0.0003797694576	0.9	0.125	1.0	0.0
93033299	0.000252288453486	0.000191131498471	0.00645338846038	0.0	0.00167545348941	0.3	0.125	0.916666666667	0.178403755869
2834652729	3.05439786394e-05	0.00113313674093	0.0124262924034	0.0394409372635	4.46787597176e-05	0.8	0.0	0.833333333333	0.525821596244
2679693610	9.74040263698e-05	0.00191472804718	0.00660507260857	0.00917721215837	0.0003797694576	0.8	0.125	0.333333333333	0.0
139881843	6.25309798917e-05	0.000563155307995	0.00344241270441	0.00145800802767	4.46787597176e-05	0.4	0.125	0.333333333333	0.0892018779343
13050712	6.9986596725e-05	0.00106487549148	0.013625232976	0.00108057362366	0.000424448217317	0.2	0.125	0.333333333333	0.342723004695
1593911304	0.000675334582831	0.011119757536	0.075634076071	0.0390079414498	0.00055848449647	0.7	0.125	0.75	0.276995305164
3105274249	1.44302261289e-06	4.09567496723e-05	0.000841074977384	1.5327285442e-05	2.23393798588e-05	0.9	0.0	0.75	0.286384976526
3099191	0.00117870897096	0.00323899628659	0.00670952576451	0.00143118527814	0.0025466893039	0.1	0.0	0.25	0.267605633803
766192139294367744	1.39492185912e-05	0.000576807557886	0.000161675319627	0.000287386602037	2.23393798588e-05	1.0	0.25	0.833333333333	0.633802816901
1194986731	7.67207022518e-05	0.000648481869812	0.0177134386706	0.0241922041594	0.000111696899294	0.7	0.0	0.416666666667	0.0469483568075
4334014937	1.20251884407e-05	0.000641655744867	0.000458685597817	0.00187950837732	0.0	0.9	0.25	0.75	0.732394366197
581109471	0.000255896010018	0.00576466251638	0.00191739662771	0.000408088974892	0.00055848449647	0.6	0.125	0.666666666667	0.483568075117
1624347776	0.000120492388176	0.00670666775885	0.000428712083504	0.000375518493328	0.000223393798588	0.7	0.25	0.666666666667	0.0281690140845
5673082	0.00118279753503	0.0106897116645	0.037481425504	0.000775943825499	0.00344026449826	0.1	0.125	0.416666666667	0.178403755869
1361623950	4.13666482361e-05	0.00189083660987	0.000903746870947	0.000111122819454	2.23393798588e-05	0.7	0.125	0.833333333333	0.643192488263
1319277674	2.86199484889e-05	0.000750873743993	0.00432708552079	0.00157296266848	0.000111696899294	0.7	0.0	1.0	0.539906103286
1511217822	0.000299186688405	0.0123552861512	0.00434343471042	0.00107099407026	0.000201054418729	0.7	0.0	1.0	0.295774647887
